"ID","yield_kg","Max_Max_height_m","Max_Ave_height_m","Max_area_plant_m2","Max_volume_plant_m3"
"ROOSTER",5.98499999998936,0.755000000001333,0.409037499986084,0.57422166662347,0.216165702374399
"ROYAL",5.99416666665603,0.641250000001333,0.367887499986084,0.53968166674847,0.186364490249399
"ROYAL_KIDNEY",5.26916666665603,0.545000000001333,0.287987499986084,0.515152499998471,0.133603263624399
"RUBESSE",5.17833333332269,0.606250000001333,0.291787499986084,0.483783749998471,0.133073329749399
"RUSSET_BURBANK",4.65833333332269,0.580000000001333,0.311037499986084,0.43899791674847,0.130002870249399
"RUSSET_NORKOTAH",3.51166666665603,0.396250000001333,0.196787499986084,0.340570833248471,0.066678950874399
"SAFARI",4.70166666665603,0.565000000001333,0.310337499986084,0.42619208324847,0.107124213249399
"SANTANA",5.37083333332269,0.532500000001333,0.281249999986084,0.388117083373471,0.105504823999399
"SANTE",6.73416666665603,0.553750000001333,0.301049999986084,0.575772916498471,0.163114351624399
"SAPHIRE",6.35583333332269,0.618750000001333,0.333437499986084,0.61452770824847,0.184669164249399
"SARPO_MIRA",5.56499999998936,0.627500000001333,0.383237499986084,0.607841250123471,0.222687628999399
"SARPO_SHONA",4.40499999998936,0.526250000001333,0.327212499986084,0.503032083248471,0.159883426374399
"SASSY",3.98666666665603,0.502500000001333,0.282099999986084,0.425053333373471,0.107410691249399
"SATURNA",4.59249999998936,0.561250000001333,0.299174999986084,0.44640999987347,0.118114689999399
"SAVA",4.34583333332269,0.490000000001333,0.240399999986084,0.421350416498471,0.089279870749399
"SAXON",4.95833333332269,0.511250000001333,0.236437499986084,0.372749166748471,0.077484840999399
"SCARBOROUGH",4.78833333332269,0.556250000001333,0.323537499986084,0.495713333248471,0.161158716124399
"SEFTON_WONDER",5.33916666665603,0.613750000001333,0.308112499986084,0.440628749998471,0.120512835624399
"SERAFINA",3.96666666665603,0.441250000001333,0.201724999986084,0.407505833373471,0.075853041749399
"SETANTA",5.86583333332269,0.737500000001333,0.400787499986084,0.56524166662347,0.213182367374399
"SHARPES_EXPRESS",4.12083333332269,0.532500000001333,0.264687499986084,0.391964583498471,0.095477789124399
"SHELAGH",6.50249999998936,0.611250000001333,0.300049999986084,0.513564583373471,0.146666251124399
